transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost
12748,46,81,4/9/2017,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82
12749,18,2597,6/1/2017,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18
12750,1,318,21/12/2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
12751,57,310,7/8/2017,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
12752,94,3057,5/6/2017,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66
12753,100,536,21/10/2017,,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35
12754,54,1345,25/9/2017,False,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
12755,36,2240,9/9/2017,False,Approved,Solex,Standard,low,medium,1289.85,74.51
12756,16,512,26/1/2017,True,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11
12757,1,2590,12/5/2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
12758,15,996,10/6/2017,,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
12759,21,913,21/4/2017,True,Approved,Solex,Standard,medium,large,1071.23,380.74
12760,3,105,2/10/2017,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
12761,21,3303,10/12/2017,False,Approved,Solex,Standard,medium,large,1071.23,380.74
12762,70,2019,7/5/2017,True,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35
12763,78,2081,25/8/2017,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48
12764,61,3013,11/1/2017,False,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94
12765,0,2171,26/11/2017,False,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43
12766,26,2015,2/10/2017,False,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63
12767,35,2517,27/7/2017,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.40
12768,6,1660,20/9/2017,False,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
12769,15,54,1/5/2017,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
12770,0,3107,6/1/2017,,Approved,OHM Cycles,Standard,medium,medium,183.86,137.90
12771,91,273,12/4/2017,True,Approved,Solex,Standard,medium,medium,100.35,75.26
12772,35,368,13/12/2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
12773,14,1980,13/6/2017,False,Approved,Solex,Standard,high,large,1842.92,1105.75
12774,50,1480,18/8/2017,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
12775,69,479,30/8/2017,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
12776,33,2505,11/1/2017,False,Approved,OHM Cycles,Road,medium,small,1810,1610.90
12777,9,2466,29/4/2017,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36
12778,50,1856,30/6/2017,True,Approved,WeareA2B,Standard,medium,small,175.89,131.92
12779,58,1699,22/8/2017,False,Approved,OHM Cycles,Standard,medium,medium,912.52,141.40
12780,1,162,8/6/2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
12781,98,1429,4/1/2017,True,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03
12782,71,1762,1/1/2017,False,Approved,Solex,Standard,high,large,1842.92,1105.75
12783,0,1340,22/5/2017,False,Approved,OHM Cycles,Road,high,large,12.01,7.21
12784,78,3330,9/2/2017,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48
12785,35,537,13/5/2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
12786,24,2367,26/1/2017,True,Approved,Solex,Road,medium,large,1777.8,820.78
12787,64,1378,18/12/2017,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55
12788,37,799,12/8/2017,False,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82
12789,6,1454,4/11/2017,True,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
12790,18,2230,16/11/2017,,Approved,Solex,Standard,medium,medium,575.27,431.45
12791,27,1132,4/2/2017,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72
12792,83,556,5/8/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
12793,64,516,7/1/2017,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55
12794,7,1483,21/5/2017,False,Approved,Trek Bicycles,Road,low,medium,980.37,234.43
12795,70,2704,9/5/2017,False,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43
12796,85,1515,23/3/2017,False,Approved,WeareA2B,Standard,medium,medium,752.64,205.36
12797,84,1106,30/7/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
12798,35,66,19/2/2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
12799,78,3296,27/10/2017,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48
12800,89,983,5/7/2017,True,Approved,WeareA2B,Touring,medium,large,1362.99,57.74
12801,86,2198,18/6/2017,False,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07
12802,33,2469,6/6/2017,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
12803,14,730,18/10/2017,False,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29
12804,96,2997,27/9/2017,False,Approved,WeareA2B,Road,low,small,1172.78,1043.77
12805,12,2898,13/10/2017,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.60
12806,71,2744,4/6/2017,False,Approved,Solex,Standard,high,large,1842.92,1105.75
12807,86,828,12/10/2017,False,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07
12808,100,1436,19/10/2017,False,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35
12809,0,2647,9/8/2017,True,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41
12810,22,2644,19/9/2017,True,Approved,WeareA2B,Standard,medium,medium,60.34,45.26
12811,47,2190,19/8/2017,False,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42
12812,0,2299,25/2/2017,True,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07
12813,77,2409,20/1/2017,True,Approved,Norco Bicycles,Road,medium,large,1240.31,795.10
12814,31,3150,25/4/2017,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18
12815,58,3475,11/2/2017,False,Approved,OHM Cycles,Standard,medium,medium,912.52,141.40
12816,85,2736,1/11/2017,True,Approved,WeareA2B,Standard,medium,medium,752.64,205.36
12817,0,264,23/7/2017,True,Approved,,,,,1678.51,
12818,99,1004,23/3/2017,False,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42
12819,36,1574,20/2/2017,True,Approved,Solex,Standard,low,medium,945.04,507.58
12820,0,2887,5/4/2017,True,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13
12821,74,891,18/12/2017,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52
12822,0,1480,27/9/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
12823,95,516,8/6/2017,False,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43
12824,41,273,5/8/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
12825,0,1989,9/7/2017,True,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
12826,11,3016,30/12/2017,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47
12827,98,1384,17/8/2017,False,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03
12828,13,381,28/12/2017,True,Approved,Solex,Standard,medium,medium,1163.89,589.27
12829,26,2874,20/1/2017,False,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63
12830,32,619,2/7/2017,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
12831,58,3314,20/10/2017,False,Approved,OHM Cycles,Standard,medium,medium,912.52,141.40
12832,40,3463,3/11/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
12833,74,3035,13/1/2017,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52
12834,98,902,13/9/2017,True,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03
12835,31,2599,20/6/2017,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18
12836,53,502,17/7/2017,False,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58
12837,79,1005,7/7/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
12838,67,2606,25/12/2017,False,Approved,Solex,Standard,medium,large,1071.23,380.74
12839,93,397,12/8/2017,False,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09
12840,55,3068,12/6/2017,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
12841,29,1299,7/11/2017,True,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54
12842,53,1803,5/7/2017,False,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58
12843,36,2403,25/2/2017,True,Approved,Solex,Standard,low,medium,945.04,507.58
12844,22,2941,12/2/2017,False,Approved,WeareA2B,Standard,medium,medium,60.34,45.26
12845,25,1472,17/2/2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
12846,54,174,22/3/2017,False,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
12847,93,61,19/9/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
12848,94,1112,25/7/2017,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66
12849,48,185,19/9/2017,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52
12850,88,1184,24/3/2017,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.10
12851,58,2564,8/8/2017,True,Approved,OHM Cycles,Standard,medium,medium,912.52,141.40
12852,50,290,31/7/2017,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92
12853,60,3187,8/1/2017,False,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85
12854,11,1036,12/2/2017,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96
12855,23,1514,18/5/2017,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
12856,11,1719,29/6/2017,False,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47
12857,59,2377,30/8/2017,False,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36
12858,90,1021,8/10/2017,True,Approved,Solex,Standard,low,medium,945.04,507.58
12859,62,1783,13/2/2017,False,Approved,Solex,Standard,medium,medium,478.16,298.72
12860,83,2121,23/7/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
12861,50,1487,18/7/2017,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92
12862,67,2776,28/2/2017,False,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84
12863,90,900,28/1/2017,True,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41
12864,11,1988,18/5/2017,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96
12865,85,603,29/9/2017,True,Approved,WeareA2B,Standard,medium,medium,752.64,205.36
12866,90,2646,23/3/2017,True,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41
12867,86,2970,16/9/2017,False,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07
12868,44,3225,23/4/2017,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76
12869,40,159,30/4/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
12870,0,2858,29/3/2017,False,Approved,,,,,1703.18,
12871,32,2492,7/3/2017,False,Approved,Giant Bicycles,Standard,high,medium,1179,707.40
12872,6,1588,21/8/2017,False,Approved,Solex,Standard,high,medium,748.17,448.90
12873,91,2062,25/5/2017,False,Approved,Solex,Standard,medium,medium,100.35,75.26
12874,50,1090,15/1/2017,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92
12875,0,2790,3/7/2017,True,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84
12876,17,1399,8/6/2017,False,Approved,Solex,Standard,high,medium,1024.66,614.80
12877,95,3232,5/7/2017,True,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43
12878,23,410,30/6/2017,False,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
12879,58,3280,12/4/2017,False,Approved,OHM Cycles,Standard,medium,medium,912.52,141.40
12880,35,234,8/8/2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
12881,82,1297,19/4/2017,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18
12882,45,3013,14/8/2017,True,Approved,Trek Bicycles,Road,low,medium,980.37,234.43
12883,85,2015,26/5/2017,True,Approved,WeareA2B,Standard,medium,medium,752.64,205.36
12884,17,304,6/6/2017,True,Approved,Solex,Standard,high,medium,1024.66,614.80
12885,0,695,12/2/2017,True,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41
12886,78,2769,14/4/2017,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48
12887,0,1163,18/4/2017,False,Approved,OHM Cycles,Standard,medium,medium,183.86,137.90
12888,61,1698,19/1/2017,False,Approved,OHM Cycles,Standard,low,medium,71.16,56.93
12889,8,2245,12/6/2017,False,Approved,Solex,Road,medium,small,1703.52,1516.13
12890,53,1912,11/11/2017,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96
12891,40,1498,20/11/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
12892,3,1285,30/1/2017,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
12893,13,3154,24/9/2017,False,Approved,Solex,Standard,medium,medium,1163.89,589.27
12894,43,1646,1/3/2017,True,Approved,Solex,Standard,medium,medium,1151.96,649.49
12895,7,1759,2/2/2017,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
12896,15,2886,28/10/2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.90
12897,64,1512,4/11/2017,,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85
12898,62,2951,6/6/2017,False,Approved,Solex,Standard,high,medium,1024.66,614.80
12899,14,470,22/11/2017,False,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29
12900,93,2938,27/8/2017,False,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09
12901,89,534,25/3/2017,True,Approved,WeareA2B,Touring,medium,large,1362.99,57.74
12902,91,3320,3/4/2017,True,Approved,WeareA2B,Standard,low,medium,642.31,513.85
12903,95,2658,9/8/2017,False,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43
12904,54,319,20/10/2017,False,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
12905,56,2392,3/11/2017,False,Approved,OHM Cycles,Standard,medium,medium,183.86,137.90
12906,12,870,19/5/2017,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.60
12907,19,314,2/5/2017,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71
12908,12,2297,21/7/2017,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.60
12909,0,1691,23/11/2017,True,Approved,OHM Cycles,Road,high,large,12.01,7.21
12910,43,1831,17/1/2017,True,Approved,Solex,Standard,medium,medium,1151.96,649.49
12911,95,1475,25/3/2017,True,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43
12912,0,2205,31/1/2017,True,Approved,,,,,675.28,
12913,52,1887,4/9/2017,False,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
12914,0,3312,25/1/2017,True,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07
12915,88,3171,18/1/2017,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.10
12916,4,1904,24/10/2017,True,Approved,Solex,Standard,medium,medium,1483.2,99.59
12917,83,1291,4/5/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
12918,29,2325,18/12/2017,,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09
12919,16,3466,23/10/2017,False,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11
12920,83,2400,25/11/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
12921,1,630,7/11/2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
12922,14,2006,5/8/2017,True,Approved,Solex,Standard,high,large,1842.92,1105.75
12923,39,3067,18/10/2017,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48
12924,13,1165,5/9/2017,True,Approved,Solex,Standard,medium,medium,1577.53,826.51
12925,99,177,16/8/2017,False,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42
12926,87,370,11/2/2017,False,Approved,Giant Bicycles,Standard,high,medium,1179,707.40
12927,76,176,8/12/2017,False,Approved,WeareA2B,Standard,low,medium,642.31,513.85
12928,0,1493,10/12/2017,False,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72
12929,66,944,19/2/2017,True,Approved,Giant Bicycles,Road,low,small,590.26,525.33
12930,92,2836,2/2/2017,,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36
12931,12,1598,27/3/2017,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.60
12932,63,275,24/5/2017,False,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63
12933,52,454,30/7/2017,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
12934,0,1009,3/6/2017,,Approved,OHM Cycles,Standard,low,medium,71.16,56.93
12935,5,703,17/12/2017,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71
12936,85,2909,28/1/2017,False,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91
12937,96,1640,24/7/2017,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66
12938,92,2189,31/3/2017,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
12939,54,2476,25/5/2017,False,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
12940,99,1301,5/8/2017,True,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89
12941,0,1103,6/11/2017,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18
12942,34,3034,12/11/2017,True,Approved,Norco Bicycles,Road,high,large,774.53,464.72
12943,37,1748,4/3/2017,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82
12944,3,2932,3/2/2017,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
12945,0,2827,5/2/2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
12946,33,3219,8/6/2017,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
12947,58,2833,29/5/2017,False,Approved,OHM Cycles,Standard,medium,medium,912.52,141.40
12948,0,2332,16/7/2017,True,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43
12949,84,1240,11/12/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
12950,81,766,29/3/2017,True,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94
12951,0,3451,21/6/2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
12952,60,2562,23/4/2017,False,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85
12953,100,47,22/8/2017,False,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35
12954,77,3,5/4/2017,False,Approved,Norco Bicycles,Road,medium,large,1240.31,795.10
12955,3,1264,27/2/2017,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
12956,81,1318,5/10/2017,False,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94
12957,0,1405,7/10/2017,True,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43
12958,44,942,31/5/2017,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76
12959,6,2697,19/3/2017,True,Approved,Solex,Standard,high,medium,748.17,448.90
12960,22,2433,10/3/2017,True,Approved,Solex,Standard,medium,medium,575.27,431.45
12961,11,1641,27/2/2017,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96
12962,2,1522,29/1/2017,True,Approved,Solex,Standard,medium,medium,71.49,53.62
12963,99,2685,2/4/2017,True,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89
12964,63,517,9/7/2017,False,Approved,Solex,Standard,medium,medium,1483.2,99.59
12965,88,2812,14/3/2017,False,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11
12966,0,1724,22/4/2017,True,Approved,Solex,Standard,medium,medium,71.49,53.62
12967,99,1198,23/10/2017,True,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42
12968,32,2947,2/8/2017,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
12969,0,234,8/4/2017,True,Approved,,,,,487.8,
12970,9,3061,7/8/2017,False,Approved,OHM Cycles,Road,medium,medium,742.54,667.40
12971,86,1969,13/12/2017,True,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07
12972,13,499,22/1/2017,False,Approved,Solex,Standard,medium,medium,1163.89,589.27
12973,70,2963,31/5/2017,False,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43
12974,25,1068,25/8/2017,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
12975,39,145,15/11/2017,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48
12976,91,1948,17/5/2017,False,Approved,Solex,Standard,medium,medium,100.35,75.26
12977,31,3391,8/11/2017,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18
